# BJD       ,   RV model,    model pl_1,    model pl_2,    GP model mu,   GP model var,   GP model std,   
2452284.63510,-5896.65204,   5.70466,-5902.35670,   9.92337,  61.90145,   7.86775
2452285.98028,-5927.03300,   4.84678,-5931.87977,   9.89154,  61.25959,   7.82685
2452287.32547,-5956.72077,   3.98413,-5960.70491,   9.84711,  60.59989,   7.78459
2452288.67065,-5985.71980,   3.11748,-5988.83728,   9.79011,  59.92619,   7.74120
2452290.01583,-6014.03454,   2.24756,-6016.28210,   9.72056,  59.24225,   7.69690
2452291.36101,-6041.66949,   1.37508,-6043.04458,   9.63851,  58.55181,   7.65192
2452292.70620,-6068.62920,   0.50077,-6069.12997,   9.54406,  57.85853,   7.60648
2452294.05138,-6094.91825,  -0.37470,-6094.54354,   9.43731,  57.16596,   7.56082
2452295.39656,-6120.54122,  -1.25064,-6119.29059,   9.31840,  56.47751,   7.51515
2452296.74174,-6145.50276,  -2.12636,-6143.37640,   9.18747,  55.79647,   7.46970
2452298.08693,-6169.80752,  -3.00120,-6166.80632,   9.04471,  55.12592,   7.42468
2452299.43211,-6193.46016,  -3.87449,-6189.58567,   8.89033,  54.46880,   7.38030
2452300.77729,-6216.46537,  -4.74558,-6211.71980,   8.72455,  53.82779,   7.33674
2452302.12247,-6238.82786,  -5.61380,-6233.21406,   8.54763,  53.20539,   7.29420
2452303.46766,-6260.55233,  -6.47850,-6254.07383,   8.35985,  52.60384,   7.25285
2452304.81284,-6281.64350,  -7.33902,-6274.30447,   8.16151,  52.02516,   7.21285
2452306.15802,-6302.10610,  -8.19473,-6293.91137,   7.95292,  51.47110,   7.17434
2452307.50320,-6321.94486,  -9.04497,-6312.89989,   7.73443,  50.94314,   7.13745
2452308.84839,-6341.16451,  -9.88909,-6331.27542,   7.50640,  50.44252,   7.10229
2452310.19357,-6359.76980, -10.72645,-6349.04335,   7.26922,  49.97021,   7.06896
2452311.53875,-6377.76545, -11.55642,-6366.20903,   7.02330,  49.52691,   7.03754
2452312.88394,-6395.15621, -12.37835,-6382.77786,   6.76905,  49.11305,   7.00807
2452314.22912,-6411.94680, -13.19162,-6398.75518,   6.51678,  48.99348,   6.99953
2452315.57430,-6428.14196, -13.99559,-6414.14637,   6.25750,  48.91234,   6.99374
2452316.91948,-6443.74642, -14.78964,-6428.95677,   5.99122,  48.85626,   6.98973
2452318.26467,-6458.76489, -15.57316,-6443.19173,   5.71843,  48.82336,   6.98737
2452319.60985,-6473.20210, -16.34553,-6456.85657,   5.43960,  48.81155,   6.98653
2452320.95503,-6487.06276, -17.10615,-6469.95661,   5.15523,  48.81862,   6.98703
2452322.30021,-6500.35159, -17.85444,-6482.49716,   4.86583,  48.84221,   6.98872
2452323.64540,-6513.07329, -18.58979,-6494.48350,   4.57192,  48.87986,   6.99141
2452324.99058,-6525.23257, -19.31165,-6505.92093,   4.27405,  48.92902,   6.99493
2452326.33576,-6536.83413, -20.01945,-6516.81468,   3.97276,  48.98708,   6.99908
2452327.68094,-6547.88266, -20.71264,-6527.17001,   3.66860,  49.05142,   7.00367
2452329.02613,-6558.38285, -21.39071,-6536.99215,   3.36213,  49.11938,   7.00852
2452330.37131,-6568.33941, -22.05312,-6546.28629,   3.05393,  49.18834,   7.01344
2452331.71649,-6577.75702, -22.69938,-6555.05764,   2.74458,  49.25571,   7.01824
2452333.06167,-6586.64037, -23.32902,-6563.31135,   2.43464,  49.31897,   7.02275
2452334.40686,-6594.99415, -23.94157,-6571.05258,   2.12472,  49.37568,   7.02678
2452335.75204,-6602.82306, -24.53659,-6578.28646,   1.81539,  49.42350,   7.03018
2452337.09722,-6610.13177, -25.11367,-6585.01810,   1.50725,  49.46021,   7.03280
2452338.44240,-6616.92498, -25.67242,-6591.25257,   1.20089,  49.48375,   7.03447
2452339.78759,-6623.20740, -26.21245,-6596.99495,   0.89689,  49.49219,   7.03507
2452341.13277,-6628.98370, -26.73343,-6602.25027,   0.59585,  49.48379,   7.03447
2452342.47795,-6634.25859, -27.23504,-6607.02356,   0.29834,  49.45699,   7.03257
2452343.82314,-6639.03678, -27.71698,-6611.31980,   0.00496,  49.41040,   7.02925
2452345.16832,-6643.32296, -28.17898,-6615.14398,  -0.28373,  49.34287,   7.02445
2452346.51350,-6647.12184, -28.62081,-6618.50103,  -0.56717,  49.25342,   7.01808
2452347.85868,-6650.43814, -29.04226,-6621.39589,  -0.84478,  49.14129,   7.01008
2452349.20387,-6653.27656, -29.44313,-6623.83343,  -1.11601,  49.00595,   7.00043
2452350.54905,-6655.64183, -29.82328,-6625.81855,  -1.38033,  48.84707,   6.98907
2452351.89423,-6657.53866, -30.18259,-6627.35607,  -1.63721,  48.66453,   6.97600
