2456100.87646       -3.192    2.200    -9598.369    2.687        16.572    2.076    -9600.373    2.569       16.572    2.076  -21.521   19.987   -6.989    2.039   0.5764   0.0027   0.1744   0.0031   0.2347   0.0039   0        6.918       49.919        0.037      -10.000       33.900 2456100.87569  20.193000  20.189000     0.000       NaN    0.000    -1.555    0.729   -2.004    0.787    0.510  300.000  -21.610   20.100
2456100.88024       -2.789    2.390    -9595.471    2.937        16.974    2.276    -9597.482    2.830       16.974    2.276   23.343   20.721    1.834    2.340   0.5738   0.0029   0.1866   0.0035   0.2404   0.0043   0        6.922       49.792        0.017      -10.000       31.600 2456100.87946  20.183000  20.178000     0.000       NaN    0.000    -1.556    0.729   -2.011    0.787    0.490  300.000   23.152   20.837
2456100.88412        2.099    2.458    -9591.533    3.037        21.861    2.347    -9593.552    2.933       21.861    2.347  -21.926   16.347   -2.387    2.370   0.5746   0.0030   0.1857   0.0036   0.2370   0.0044   0        6.925       49.832        0.015      -10.000       30.800 2456100.88334  20.172000  20.168000     0.000       NaN    0.000    -1.557    0.729   -2.019    0.787    0.500  300.006  -21.879   16.555
2456100.88790        2.118    2.412    -9598.348    2.971        21.879    2.299    -9600.374    2.865       21.879    2.299  -15.248   20.604    0.793    2.085   0.5777   0.0029   0.1828   0.0035   0.2356   0.0043   0        6.910       49.779        0.024      -10.000       31.400 2456100.88713  20.162000  20.158000     0.000       NaN    0.000    -1.558    0.729   -2.026    0.787    0.480  300.006  -15.388   20.776
2456100.89174       -0.988    2.811    -9595.512    3.456        18.772    2.715    -9597.545    3.365       18.772    2.715  -27.935   25.146    0.075    2.471   0.5733   0.0033   0.1838   0.0042   0.2212   0.0051   0        6.912       49.763        0.024      -10.000       27.600 2456100.89097  20.152000  20.147000     0.000       NaN    0.000    -1.559    0.729   -2.033    0.787    0.480  300.000  -27.905   25.245
2456100.89583        1.044    3.216    -9597.873    3.934        20.803    3.132    -9599.914    3.855       20.803    3.132   76.692   28.946    0.005    2.888   0.5795   0.0038   0.1771   0.0049   0.2360   0.0061   0        6.917       49.703        0.026      -10.000       24.200 2456100.89505  20.141000  20.136000     0.000       NaN    0.000    -1.560    0.729   -2.041    0.787    0.550  300.000   76.540   29.041
2456100.89953       -2.007    2.643    -9598.227    3.247        17.751    2.540    -9600.275    3.150       17.751    2.540  -25.216   20.342   -0.517    2.748   0.5784   0.0031   0.1799   0.0039   0.2382   0.0048   0        6.889       49.865        0.013      -10.000       29.100 2456100.89876  20.131000  20.127000     0.000       NaN    0.000    -1.561    0.729   -2.048    0.787    0.510  300.000  -25.092   20.579
2456100.90334        1.339    2.776    -9596.539    3.393        21.096    2.679    -9598.594    3.301       21.096    2.679    8.139   20.624    0.109    2.644   0.5790   0.0033   0.1850   0.0041   0.2292   0.0050   0        6.891       49.794        0.033      -10.000       27.800 2456100.90257  20.121000  20.117000     0.000       NaN    0.000    -1.562    0.729   -2.055    0.787    0.500  300.000    8.163   20.778
2456100.90725        0.007    3.049    -9597.228    3.747        19.763    2.960    -9599.291    3.664       19.763    2.960  -35.470   26.611    3.207    2.458   0.5758   0.0036   0.1696   0.0046   0.2349   0.0057   0        6.889       49.751        0.034      -10.000       25.500 2456100.90648  20.111000  20.107000     0.000       NaN    0.000    -1.563    0.729   -2.063    0.787    0.520  300.000  -35.389   26.694
2456100.91125       -2.771    3.535    -9596.040    4.210        16.984    3.459    -9598.111    4.136       16.984    3.459  -35.236   32.196    7.388    3.338   0.5849   0.0041   0.1807   0.0055   0.2274   0.0067   0        6.900       49.788        0.005      -10.000       22.400 2456100.91047  20.101000  20.096000     0.000       NaN    0.000    -1.564    0.729   -2.071    0.787    0.460  300.000  -35.311   32.242
2456100.91530       -5.845    3.262    -9599.072    3.972        13.909    3.179    -9601.150    3.893       13.909    3.179  -25.125   31.830    1.051    2.873   0.5762   0.0038   0.1803   0.0050   0.2251   0.0061   0        6.899       49.810        0.035      -10.000       23.900 2456100.91452  20.091000  20.086000     0.000       NaN    0.000    -1.565    0.729   -2.078    0.787    0.520  300.000  -25.519   31.821
2456100.91907       -2.406    2.621    -9596.800    3.203        17.347    2.517    -9598.885    3.105       17.347    2.517   -7.176   21.669    1.117    2.201   0.5732   0.0031   0.1854   0.0038   0.2306   0.0047   0        6.919       49.804        0.038      -10.000       29.500 2456100.91830  20.081000  20.077000     0.000       NaN    0.000    -1.566    0.729   -2.085    0.787    0.500  300.000   -7.195   21.802
2456100.92298       -0.762    2.766    -9602.213    3.388        18.990    2.668    -9604.306    3.295       18.990    2.668   -6.837   24.379    2.161    2.316   0.5770   0.0033   0.1897   0.0041   0.2465   0.0051   0        6.907       49.811        0.018      -10.000       28.000 2456100.92221  20.072000  20.067000     0.000       NaN    0.000    -1.567    0.729   -2.093    0.787    0.520  300.000   -6.643   24.551
2456101.70431      -43.238    1.623    -9640.472    1.965       -22.794    1.499    -9643.088    1.796      -22.794    1.499   -0.360   12.274   12.664    1.468   0.5780   0.0021   0.1822   0.0024   0.2295   0.0029   0        6.935       49.820        0.032      -10.000       43.100 2456101.70353  20.307000  20.302000     0.000       NaN    0.000    -0.875    0.623   -2.616    0.798    0.510  600.000   -0.527   12.161
2456101.94059      -46.950    1.541    -9641.167    1.828       -26.570    1.409    -9644.234    1.645      -26.570    1.409   14.047   10.925   10.283    1.352   0.5762   0.0020   0.1811   0.0022   0.2318   0.0027   0        6.921       49.927        0.041      -10.000       45.500 2456101.93982  19.675000  19.670000     0.000       NaN    0.000    -0.939    0.623   -3.067    0.798    0.480  600.000   14.045   11.227
2456102.73291      -20.485    1.275    -9613.673    1.365         0.636    0.930    -9614.572    0.932        0.636    0.930    3.432    8.355    3.836    0.791   0.5788   0.0013   0.1824   0.0014   0.2276   0.0017   0        6.917       50.020        0.039      -10.000       65.800 2456102.73214  19.877000  19.873000     0.000       NaN    0.000    -0.198    0.872   -0.899    0.998    0.510  600.000    3.420    8.356
2456102.91524      -10.348    1.316    -9603.434    1.418        10.723    0.986    -9604.681    1.007       10.723    0.986    7.663    7.381    7.225    1.350   0.5750   0.0014   0.1863   0.0015   0.2351   0.0018   0        6.928       49.985        0.038      -10.000       62.600 2456102.91447  19.373000  19.368000     0.000       NaN    0.000    -0.248    0.872   -1.247    0.998    0.490  600.000    7.752    7.519
2456103.71963       10.859    1.299    -9579.960    1.394        31.844    0.963    -9581.256    0.974       31.844    0.963   -0.033    8.168    5.500    1.264   0.5732   0.0014   0.1793   0.0014   0.2341   0.0018   0        6.847       50.582        0.048      -10.000       64.000 2456103.71886  19.544000  19.540000     0.000       NaN    0.000    -0.334    0.872   -1.296    0.998    0.510  600.001   -0.074    7.770
2456103.92895       10.650    1.434    -9580.312    1.580        31.579    1.138    -9582.007    1.225       31.579    1.138    0.901    9.294    5.698    1.144   0.5743   0.0017   0.1809   0.0018   0.2316   0.0022   0        6.843       50.549        0.046      -10.000       54.000 2456103.92817  18.973000  18.968000     0.000       NaN    0.000    -0.390    0.872   -1.695    0.998    0.550  600.000    0.812    9.000
